"guid","eventDate","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","order","genus","specificEpithet","validName","match","source","x"
"2299797525",NA,NA,"37.027491","-3.487327","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798409",NA,NA,"36.879397","-2.7963","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797840",NA,NA,"37.122041","-3.436297","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797280",NA,NA,"37.111065","-3.430539","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798380",NA,NA,"37.142657","-3.460129","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799245",NA,NA,"36.910219","-2.78167","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799451",NA,NA,"36.914074","-2.811689","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798183",NA,NA,"37.339448","-2.843202","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799179",NA,NA,"36.887662","-2.817837","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799135",NA,NA,"37.357083","-2.853882","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799400",NA,NA,"36.897518","-2.777026","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798958",NA,NA,"36.914926","-2.808723","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799128",NA,NA,"36.906122","-2.799574","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799358",NA,NA,"36.90859","-2.783369","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798180",NA,NA,"37.121703","-3.437613","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1936105061",NA,"Sierra de Gador, subida por Castala","36.864","-2.889",NA,"Astracantha granatensis (Lam.) Podl.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1936350384",NA,"Güejar-Sierra: Sierra Nevada, Cañadillas, creatas calizas","37.1157","-3.429",NA,"Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1936115936","1984-07-24T00:00:00","Berja, sierra de Gádor","36.9001","-2.8665",NA,"Astracantha granatensis (Lam.) Podl.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1936044380","1981-07-18T00:00:00","Camarena de la Sierra, Pico Javalambre","40.1007","-1.0303",NA,"Astracantha granatensis (Lam.) Podl.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1936258309","2011-09-03T00:00:00","La Puebla de Valverde, pico de Jabalamre, junto al vértice geodésico","40.0917","-1.0306",NA,"Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1936337385",NA,"Camarena de la Sierra, Pico Javalambre (Loc. clas.)","40.1099","-1.0418",NA,"Astracantha granatensis (Lam.) Podl.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797601",NA,NA,"37.376399","-2.85285","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797553",NA,NA,"36.909075","-2.859657","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798609",NA,NA,"36.903277","-2.801872","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797937",NA,NA,"37.124462","-3.44713","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799370",NA,NA,"36.890248","-2.816686","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798324",NA,NA,"37.337078","-2.851267","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797905",NA,NA,"37.367939","-2.900097","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799151",NA,NA,"36.921026","-2.80113","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798336",NA,NA,"37.114448","-3.427227","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798517",NA,NA,"37.355225","-2.838506","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797848",NA,NA,"37.352464","-2.857391","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799114",NA,NA,"36.903793","-2.797874","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798370",NA,NA,"37.345942","-2.846519","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797615",NA,NA,"37.076976","-3.454006","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798896",NA,NA,"36.935157","-2.799364","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798562",NA,NA,"36.90614","-2.816311","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798061",NA,NA,"37.127281","-3.430541","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798901",NA,NA,"37.343912","-2.825659","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798708",NA,NA,"37.3522","-2.834888","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798711",NA,NA,"37.074357","-3.475871","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799019",NA,NA,"37.334269","-2.854039","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799401",NA,NA,"37.349387","-2.83416","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798332",NA,NA,"37.358775","-2.858847","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2598816178","1851-07-21T00:00:00","Sierra Nevada; S. Gerónimo","37.23033","-3.603516",NA,"Astragalus boissieri Fischer","Fabales","Astragalus","boissieri","Astracantha granatensis","Syn","gbif",NA
"910483701","2011-06-29T00:00:00","El Tesoro","40.76","-4.76","20","Astragalus granatensis Lam. ex Steud.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1142677923",NA,"Padilla de Hita","40.84883","-2.991202","707","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1143077838",NA,"Hab. in AndalusiÃ  prope Gades","36.51872","-6.261189","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"1143247956",NA,"Sector de la Alta Alcarria","40.85883","-2.991203","707","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"217814267",NA,"Sierra Nevada, Dornajo","37.08876","-3.391146","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"217814276",NA,"Sierra Nevada, puerto de TrevÃ©lez","37.08876","-3.281144","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"217814285",NA,"Orea, proximidades de las parideras del Losar","40.50884","-1.761172","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"217814294",NA,"Sierra del Cuarto","37.98878","-2.721148","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"217814339",NA,"SarriÃ³n, hacia Camarena","40.13884","-1.061152","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"217816553",NA,"Entre la Puebla y Camarena","40.22884","-0.9411509","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"217816571",NA,"Monteagudo-Cedrillas, El Pobo","40.49885","-0.8211533","7071","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797773",NA,NA,"37.12545","-3.434212","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799140",NA,NA,"36.89011","-2.819279","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797974",NA,NA,"37.11916","-3.439996","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798589",NA,NA,"36.91621","-2.805599","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797921",NA,NA,"37.11297","-3.428434","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799366",NA,NA,"36.90623","-2.808846","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797526",NA,NA,"37.35411","-2.870565","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798634",NA,NA,"36.89631","-2.804471","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799162",NA,NA,"36.89932","-2.803565","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798138",NA,NA,"36.91897","-2.839341","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798382",NA,NA,"37.35131","-2.865432","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799192",NA,NA,"36.89472","-2.788549","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798063",NA,NA,"37.13875","-3.426969","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798144",NA,NA,"36.88558","-2.801098","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798932",NA,NA,"37.72388","-3.462407","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798824",NA,NA,"37.35302","-2.86552","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799115",NA,NA,"36.91185","-2.78501","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797278",NA,NA,"37.08007","-3.449738","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798296",NA,NA,"37.30449","-2.869736","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797919",NA,NA,"36.93023","-2.86128","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799402",NA,NA,"36.92262","-2.835706","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798393",NA,NA,"36.92833","-2.802009","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797437",NA,NA,"37.1189","-3.447919","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798435",NA,NA,"37.32162","-2.850869","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798789",NA,NA,"37.12391","-3.438717","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798288",NA,NA,"37.35253","-2.866909","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798568",NA,NA,"37.32943","-2.82041","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799078",NA,NA,"37.32965","-2.858043","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798473",NA,NA,"36.89014","-2.809604","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798590",NA,NA,"36.92084","-2.846096","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798558",NA,NA,"36.9039","-2.817461","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798059",NA,NA,"37.12659","-3.430886","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797689",NA,NA,"37.35115","-2.834597","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797522",NA,NA,"37.08362","-3.457995","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798013",NA,NA,"37.34273","-2.827683","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798858",NA,NA,"36.91215","-2.850862","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798160",NA,NA,"37.02435","-3.487431","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798259",NA,NA,"37.09248","-3.451893","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798487",NA,NA,"37.35804","-2.858826","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798776",NA,NA,"36.93532","-2.838374","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798011",NA,NA,"37.11369","-3.431882","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799180",NA,NA,"37.66961","-2.208781","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798658",NA,NA,"36.92022","-2.84722","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299799316",NA,NA,"36.88918","-2.817956","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797677",NA,NA,"37.07054","-3.465565","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798351",NA,NA,"36.90219","-2.81806","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299797623",NA,NA,"37.11727","-3.420905","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
"2299798327",NA,NA,"37.11534","-3.433209","1","Astragalus granatensis Lam.","Fabales","Astragalus","granatensis","Astracantha granatensis","Syn","gbif",NA
